user_id,cluster_id
19771,46
19772,46
19773,-1
19774,33
19775,46
19776,-1
19777,46
19778,46
19779,-1
19780,-1
19781,-1
19782,46
19783,46
19784,46
19785,-1
19786,-1
19787,46
19788,-1
19789,-1
19790,-1
19791,46
19792,46
19793,23
19794,46
19795,46
19796,-1
19797,46
19798,46
19799,46
19800,-1
19801,-1
19802,46
19803,-1
19804,-1
19805,-1
19806,-1
19807,46
19808,46
19809,46
19810,-1
19811,-1
19812,46
19813,-1
19814,-1
19815,46
19816,46
19817,-1
19818,40
19819,46
19820,46
19821,-1
19822,-1
19823,46
19824,-1
19825,46
19826,46
19827,-1
19828,-1
19829,46
19830,46
19831,40
19832,46
19833,-1
19834,-1
19835,-1
19836,46
19837,-1
19838,-1
19839,46
19840,-1
19841,46
19842,27
19843,46
19844,46
19845,46
19846,-1
19847,46
19848,-1
19849,-1
19850,-1
19851,46
19852,-1
19853,-1
19854,46
19855,46
19856,-1
19857,1
19858,-1
19859,-1
19860,-1
19861,-1
19862,-1
19863,-1
19864,-1
19865,-1
19866,32
19867,-1
19868,-1
19869,-1
19870,46
19871,46
19872,46
19873,-1
19874,46
19875,17
19876,-1
19877,-1
19878,46
19879,-1
19880,23
19881,46
19882,-1
19883,-1
19884,46
19885,46
19886,46
19887,46
19888,46
19889,-1
19890,-1
19891,46
19892,46
19893,46
19894,-1
19895,-1
19896,-1
19897,-1
19898,46
19899,-1
19900,-1
19901,-1
19902,46
19903,-1
19904,46
19905,-1
19906,-1
19907,14
19908,-1
19909,46
19910,46
19911,46
19912,46
19913,-1
19914,46
19915,-1
19916,46
19917,-1
19918,-1
19919,-1
19920,-1
19921,0
19922,46
19923,46
19924,-1
19925,-1
19926,46
19927,46
19928,-1
19929,-1
19930,-1
19931,46
19932,46
19933,46
19934,-1
19935,46
19936,-1
19937,-1
19938,-1
19939,46
19940,-1
19941,40
19942,46
19943,46
19944,46
19945,-1
19946,-1
19947,9
19948,46
19949,46
19950,10
19951,39
19952,-1
19953,24
19954,-1
19955,46
19956,46
19957,-1
19958,-1
19959,46
19960,-1
19961,-1
19962,46
19963,46
19964,46
19965,46
19966,-1
19967,-1
19968,46
19969,-1
19970,-1
19971,46
19972,46
19973,-1
19974,46
19975,46
19976,46
19977,46
19978,-1
19979,-1
19980,46
19981,46
19982,-1
19983,46
19984,-1
19985,46
19986,-1
19987,-1
19988,46
19989,46
19990,-1
19991,46
19992,46
19993,46
19994,46
19995,46
19996,46
19997,-1
19998,-1
19999,-1
20000,46
20001,-1
20002,-1
20003,-1
20004,-1
20005,-1
20006,-1
20007,-1
20008,-1
20009,-1
20010,46
20011,-1
20012,46
20013,-1
20014,-1
20015,-1
20016,-1
20017,46
20018,23
20019,46
20020,46
20021,46
20022,46
20023,46
20024,46
20025,-1
20026,-1
20027,-1
20028,-1
20029,15
20030,46
20031,-1
20032,3
20033,46
20034,-1
20035,46
20036,46
20037,46
20038,46
20039,46
20040,46
20041,46
20042,22
20043,-1
20044,46
20045,-1
20046,46
20047,46
20048,-1
20049,-1
20050,-1
20051,46
20052,46
20053,46
20054,-1
20055,-1
20056,46
20057,-1
20058,-1
20059,46
20060,46
20061,-1
20062,46
20063,13
20064,-1
20065,-1
20066,-1
20067,-1
20068,46
20069,-1
20070,-1
20071,-1
20072,46
20073,-1
20074,46
20075,-1
20076,-1
20077,46
20078,46
20079,-1
20080,-1
20081,5
20082,46
20083,46
20084,-1
20085,46
20086,46
20087,-1
20088,46
20089,6
20090,46
20091,18
20092,46
20093,46
20094,-1
20095,-1
20096,-1
20097,-1
20098,46
20099,46
20100,46
20101,-1
20102,-1
20103,17
20104,-1
20105,46
20106,-1
20107,-1
20108,46
20109,46
20110,-1
20111,-1
20112,46
20113,-1
20114,-1
20115,22
20116,46
20117,-1
20118,-1
20119,46
20120,46
20121,-1
20122,-1
20123,46
20124,46
20125,-1
20126,-1
20127,46
20128,-1
20129,46
20130,-1
20131,-1
20132,-1
20133,46
20134,46
20135,-1
20136,-1
20137,14
20138,-1
20139,-1
20140,-1
20141,-1
20142,46
20143,-1
20144,-1
20145,46
20146,-1
20147,-1
20148,46
20149,-1
20150,-1
20151,46
20152,-1
20153,-1
20154,46
20155,46
20156,-1
20157,-1
20158,-1
20159,46
20160,-1
20161,46
20162,-1
20163,5
20164,-1
20165,46
20166,-1
20167,-1
20168,46
20169,46
20170,-1
20171,46
20172,46
20173,-1
20174,19
20175,46
20176,-1
20177,-1
20178,-1
20179,46
20180,46
20181,46
20182,46
20183,-1
20184,46
20185,-1
20186,-1
20187,11
20188,-1
20189,20
20190,-1
20191,46
20192,-1
20193,-1
20194,-1
20195,46
20196,46
20197,-1
20198,-1
20199,46
20200,46
20201,-1
20202,46
20203,46
20204,46
20205,-1
20206,-1
20207,46
20208,-1
20209,-1
20210,46
20211,11
20212,46
20213,15
20214,-1
20215,46
20216,46
20217,-1
20218,27
20219,46
20220,-1
20221,-1
20222,46
20223,46
20224,-1
20225,-1
20226,46
20227,46
20228,46
20229,46
20230,46
20231,46
20232,46
20233,-1
20234,-1
20235,46
20236,46
20237,-1
20238,-1
20239,46
20240,46
20241,-1
20242,46
20243,46
20244,39
20245,-1
20246,-1
20247,46
20248,44
20249,46
20250,-1
20251,46
20252,-1
20253,-1
20254,-1
20255,46
20256,46
20257,-1
20258,-1
20259,46
20260,46
20261,0
20262,32
20263,13
20264,-1
20265,40
20266,46
20267,46
20268,46
20269,-1
20270,-1
20271,18
20272,-1
20273,46
20274,46
20275,46
20276,46
20277,46
20278,-1
20279,46
20280,46
20281,-1
20282,46
20283,46
20284,46
20285,-1
20286,-1
20287,-1
20288,46
20289,46
20290,-1
20291,20
20292,46
20293,46
20294,-1
20295,46
20296,-1
20297,46
20298,-1
20299,-1
20300,46
20301,-1
20302,-1
20303,-1
20304,-1
20305,-1
20306,46
20307,46
20308,-1
20309,46
20310,-1
20311,-1
20312,-1
20313,46
20314,-1
20315,46
20316,46
20317,46
20318,46
20319,46
20320,46
20321,46
20322,46
20323,46
20324,-1
20325,-1
20326,-1
20327,46
20328,-1
20329,46
20330,46
20331,-1
20332,-1
20333,-1
20334,17
20335,-1
20336,46
20337,46
20338,-1
20339,-1
20340,-1
20341,46
20342,46
20343,-1
20344,-1
20345,-1
20346,-1
20347,46
20348,-1
20349,-1
20350,3
20351,6
20352,-1
20353,46
20354,-1
20355,46
20356,-1
20357,-1
20358,-1
20359,27
20360,46
20361,29
20362,-1
20363,-1
20364,-1
20365,-1
20366,46
20367,-1
20368,46
20369,46
20370,46
20371,-1
20372,46
20373,-1
20374,46
20375,46
20376,-1
20377,-1
20378,46
20379,-1
20380,-1
20381,19
20382,-1
20383,18
20384,-1
20385,46
20386,46
20387,46
20388,46
20389,1
20390,-1
20391,-1
20392,-1
20393,-1
20394,46
20395,-1
20396,46
20397,46
20398,46
20399,-1
20400,46
20401,-1
20402,-1
20403,46
20404,44
20405,-1
20406,-1
20407,-1
20408,46
20409,46
20410,31
20411,46
20412,46
20413,-1
20414,-1
20415,-1
20416,46
20417,-1
20418,-1
20419,46
20420,-1
20421,46
20422,-1
20423,-1
20424,4
20425,46
20426,-1
20427,-1
20428,46
20429,-1
20430,-1
20431,46
20432,-1
20433,-1
20434,46
20435,-1
20436,-1
20437,46
20438,-1
20439,-1
20440,-1
20441,-1
20442,3
20443,46
20444,-1
20445,46
20446,-1
20447,-1
20448,-1
20449,46
20450,-1
20451,31
20452,-1
20453,46
20454,46
20455,-1
20456,-1
20457,46
20458,46
20459,-1
20460,46
20461,-1
20462,46
20463,-1
20464,46
20465,21
20466,-1
20467,-1
20468,-1
20469,26
20470,-1
20471,46
20472,-1
20473,-1
20474,46
20475,46
20476,46
20477,46
20478,46
20479,46
20480,-1
20481,46
20482,-1
20483,-1
20484,-1
20485,46
20486,46
20487,-1
20488,-1
20489,46
20490,46
20491,46
20492,-1
20493,46
20494,26
20495,-1
20496,-1
20497,-1
20498,24
20499,-1
20500,46
20501,46
20502,-1
20503,46
20504,46
20505,46
20506,-1
20507,46
20508,15
20509,46
20510,-1
20511,-1
20512,5
20513,46
20514,-1
20515,46
20516,46
20517,46
20518,-1
20519,-1
20520,44
20521,27
20522,-1
20523,46
20524,-1
20525,30
20526,-1
20527,-1
20528,46
20529,-1
20530,-1
20531,46
20532,-1
20533,34
20534,46
20535,46
20536,46
20537,46
20538,46
20539,-1
20540,-1
20541,-1
20542,-1
20543,-1
20544,-1
20545,46
20546,46
20547,-1
20548,46
20549,-1
20550,9
20551,46
20552,46
20553,-1
20554,-1
20555,-1
20556,-1
20557,-1
20558,-1
20559,-1
20560,46
20561,-1
20562,-1
20563,46
20564,-1
20565,22
20566,-1
20567,-1
20568,32
20569,46
20570,-1
20571,-1
20572,-1
20573,46
20574,-1
20575,46
20576,46
20577,-1
20578,-1
20579,46
20580,46
20581,46
20582,23
20583,46
20584,46
20585,-1
20586,-1
20587,-1
20588,-1
20589,46
20590,-1
20591,31
20592,46
20593,-1
20594,46
20595,46
20596,-1
20597,46
20598,-1
20599,-1
20600,-1
20601,-1
20602,46
20603,-1
20604,-1
20605,-1
20606,46
20607,-1
20608,-1
20609,46
20610,-1
20611,5
20612,40
20613,46
20614,-1
20615,46
20616,-1
20617,-1
20618,46
20619,-1
20620,46
20621,-1
20622,-1
20623,46
20624,-1
20625,46
20626,-1
20627,-1
20628,-1
20629,46
20630,46
20631,-1
20632,46
20633,-1
20634,46
20635,-1
20636,46
20637,46
20638,-1
20639,-1
20640,-1
20641,46
20642,46
20643,-1
20644,46
20645,-1
20646,46
20647,46
20648,46
20649,-1
20650,-1
20651,-1
20652,-1
20653,46
20654,-1
20655,46
20656,46
20657,46
20658,46
20659,46
20660,-1
20661,46
20662,-1
20663,46
20664,-1
20665,46
20666,46
20667,-1
20668,-1
20669,46
20670,46
20671,-1
20672,46
20673,-1
20674,-1
20675,46
20676,46
20677,-1
20678,-1
20679,-1
20680,-1
20681,46
20682,26
20683,46
20684,-1
20685,-1
20686,46
20687,-1
20688,46
20689,-1
20690,2
20691,46
20692,46
20693,-1
20694,-1
20695,46
20696,-1
20697,-1
20698,46
20699,-1
20700,-1
20701,-1
20702,-1
20703,-1
20704,46
20705,46
20706,-1
20707,27
20708,46
20709,-1
20710,46
20711,46
20712,46
20713,46
20714,-1
20715,46
20716,46
20717,46
20718,46
20719,-1
20720,46
20721,46
20722,-1
20723,-1
20724,46
20725,46
20726,46
20727,-1
20728,42
20729,-1
20730,46
20731,-1
20732,-1
20733,46
20734,46
20735,6
20736,-1
20737,46
20738,46
20739,46
20740,-1
20741,46
20742,-1
20743,46
20744,46
20745,4
20746,-1
20747,-1
20748,-1
20749,-1
20750,46
20751,46
20752,-1
20753,46
20754,46
20755,-1
20756,-1
20757,-1
20758,13
20759,-1
20760,46
20761,-1
20762,46
20763,-1
20764,46
20765,40
20766,46
20767,46
20768,-1
20769,-1
20770,46
20771,-1
20772,-1
20773,46
20774,-1
20775,-1
20776,-1
20777,-1
20778,46
20779,-1
20780,10
20781,46
20782,20
20783,13
20784,46
20785,-1
20786,-1
20787,-1
20788,-1
20789,-1
20790,-1
20791,-1
20792,-1
20793,-1
20794,-1
20795,46
20796,46
20797,3
20798,46
20799,-1
20800,-1
20801,-1
20802,-1
20803,-1
20804,-1
20805,46
20806,46
20807,-1
20808,-1
20809,-1
20810,-1
20811,46
20812,46
20813,-1
20814,-1
20815,46
20816,46
20817,46
20818,-1
20819,-1
20820,46
20821,7
20822,-1
20823,-1
20824,46
20825,-1
20826,-1
20827,-1
20828,46
20829,-1
20830,-1
20831,-1
20832,-1
20833,-1
20834,46
20835,-1
20836,-1
20837,46
20838,22
20839,-1
20840,46
20841,-1
20842,-1
20843,46
20844,46
20845,-1
20846,-1
20847,46
20848,46
20849,46
20850,16
20851,-1
20852,46
20853,-1
20854,-1
20855,-1
20856,46
20857,46
20858,46
20859,46
20860,-1
20861,46
20862,-1
20863,46
20864,-1
20865,-1
20866,-1
20867,-1
20868,-1
20869,11
20870,46
20871,-1
20872,46
20873,-1
20874,-1
20875,46
20876,-1
20877,-1
20878,-1
20879,-1
20880,46
20881,46
20882,2
20883,-1
20884,-1
20885,46
20886,-1
20887,-1
20888,46
20889,-1
20890,-1
20891,46
20892,-1
20893,46
20894,-1
20895,-1
20896,46
20897,46
20898,46
20899,46
20900,43
20901,46
20902,-1
20903,-1
20904,-1
20905,46
20906,46
20907,46
20908,46
20909,46
20910,46
20911,46
20912,46
20913,-1
20914,-1
20915,46
20916,-1
20917,-1
20918,46
20919,46
20920,-1
20921,46
20922,-1
20923,40
20924,-1
20925,46
20926,46
20927,46
20928,-1
20929,-1
20930,-1
20931,-1
20932,46
20933,46
20934,27
20935,46
20936,46
20937,-1
20938,46
20939,-1
20940,46
20941,-1
20942,-1
20943,46
20944,-1
20945,-1
20946,46
20947,46
20948,-1
20949,46
20950,-1
20951,-1
20952,46
20953,46
20954,46
20955,46
20956,46
20957,-1
20958,46
20959,-1
20960,46
20961,-1
20962,46
20963,46
20964,-1
20965,46
20966,-1
20967,46
20968,2
20969,46
20970,46
20971,46
20972,-1
20973,46
20974,42
20975,-1
20976,46
20977,-1
20978,-1
20979,-1
20980,46
20981,46
20982,-1
20983,27
20984,46
20985,-1
20986,46
20987,32
20988,-1
20989,-1
20990,-1
20991,-1
20992,46
20993,-1
20994,46
20995,-1
20996,-1
20997,-1
20998,-1
20999,46
21000,-1
21001,-1
21002,46
21003,46
21004,-1
21005,-1
21006,46
21007,-1
21008,46
21009,-1
21010,-1
21011,-1
21012,-1
21013,46
21014,-1
21015,46
21016,46
21017,46
21018,-1
21019,46
21020,-1
21021,-1
21022,-1
21023,-1
21024,1
21025,46
21026,-1
21027,-1
21028,-1
21029,46
21030,46
21031,46
21032,-1
21033,46
21034,46
21035,46
21036,46
21037,27
21038,-1
21039,5
21040,46
21041,-1
21042,46
21043,-1
21044,46
21045,46
21046,-1
21047,46
21048,-1
21049,46
21050,-1
21051,-1
21052,-1
21053,-1
21054,-1
21055,-1
21056,-1
21057,-1
21058,14
21059,46
21060,-1
21061,-1
21062,-1
21063,-1
21064,46
21065,-1
21066,46
21067,46
21068,-1
21069,-1
21070,-1
21071,46
21072,46
21073,46
21074,-1
21075,-1
21076,-1
21077,46
21078,-1
21079,39
21080,5
21081,-1
21082,46
21083,13
21084,-1
21085,46
21086,46
21087,46
21088,-1
21089,46
21090,46
21091,-1
21092,46
21093,46
21094,46
21095,46
21096,-1
21097,-1
21098,46
21099,-1
21100,-1
21101,6
21102,46
21103,46
21104,-1
21105,-1
21106,-1
21107,-1
21108,46
21109,-1
21110,-1
21111,-1
21112,-1
21113,-1
21114,-1
21115,46
21116,2
21117,46
21118,46
21119,-1
21120,11
21121,-1
21122,-1
21123,46
21124,-1
21125,46
21126,-1
21127,-1
21128,46
21129,-1
21130,18
21131,-1
21132,-1
21133,-1
21134,46
21135,39
21136,-1
21137,17
21138,43
21139,46
21140,-1
21141,46
21142,46
21143,-1
21144,-1
21145,-1
21146,-1
21147,46
21148,-1
21149,-1
21150,-1
21151,46
21152,-1
21153,-1
21154,-1
21155,-1
21156,46
21157,46
21158,46
21159,46
21160,-1
21161,-1
21162,46
21163,46
21164,-1
21165,46
21166,46
21167,40
21168,46
21169,46
21170,46
21171,-1
21172,-1
21173,46
21174,32
21175,-1
21176,27
21177,-1
21178,-1
21179,46
21180,-1
21181,-1
21182,46
21183,46
21184,-1
21185,-1
21186,46
21187,46
21188,-1
21189,-1
21190,2
21191,46
21192,46
21193,46
21194,-1
21195,46
21196,46
21197,-1
21198,-1
21199,-1
21200,46
21201,-1
21202,43
21203,-1
21204,-1
21205,-1
21206,-1
21207,-1
21208,35
21209,-1
21210,-1
21211,46
21212,-1
21213,46
21214,46
21215,46
21216,-1
21217,-1
21218,-1
21219,46
21220,-1
21221,46
21222,-1
21223,46
21224,46
21225,46
21226,46
21227,-1
21228,-1
21229,-1
21230,-1
21231,35
21232,-1
21233,-1
21234,40
21235,46
21236,46
21237,-1
21238,-1
21239,46
21240,46
21241,-1
21242,-1
21243,46
21244,-1
21245,46
21246,46
21247,46
21248,46
21249,-1
21250,-1
21251,-1
21252,46
21253,46
21254,11
21255,46
21256,-1
21257,-1
21258,46
21259,-1
21260,46
21261,-1
21262,-1
21263,-1
21264,-1
21265,-1
21266,-1
21267,-1
21268,37
21269,-1
21270,-1
21271,-1
21272,33
21273,2
21274,-1
21275,-1
21276,46
21277,46
21278,46
21279,46
21280,46
21281,46
21282,46
21283,-1
21284,-1
21285,46
21286,-1
21287,46
21288,-1
21289,46
21290,46
21291,46
21292,46
21293,46
21294,46
21295,46
21296,46
21297,-1
21298,-1
21299,-1
21300,46
21301,-1
21302,-1
21303,46
21304,26
21305,46
21306,9
21307,-1
21308,46
21309,46
21310,-1
21311,-1
21312,-1
21313,-1
21314,-1
21315,-1
21316,46
21317,-1
21318,-1
21319,-1
21320,46
21321,7
21322,7
21323,10
21324,-1
21325,46
21326,-1
21327,46
21328,46
21329,46
21330,-1
21331,-1
21332,-1
21333,-1
21334,46
21335,46
21336,46
21337,-1
21338,46
21339,-1
21340,46
21341,40
21342,-1
21343,-1
21344,-1
21345,17
21346,-1
21347,-1
21348,-1
21349,46
21350,46
21351,46
21352,-1
21353,46
21354,46
21355,-1
21356,46
21357,46
21358,46
21359,-1
21360,46
21361,46
21362,46
21363,-1
21364,24
21365,46
21366,46
21367,46
21368,-1
21369,-1
21370,-1
21371,46
21372,46
21373,7
21374,46
21375,46
21376,46
21377,46
21378,-1
21379,-1
21380,46
21381,-1
21382,-1
21383,-1
21384,-1
21385,-1
21386,-1
21387,-1
21388,-1
21389,46
21390,46
21391,46
21392,46
21393,46
21394,46
21395,46
21396,32
21397,46
21398,46
21399,-1
21400,-1
21401,-1
21402,-1
21403,-1
21404,33
21405,4
21406,46
21407,-1
21408,-1
21409,-1
21410,46
21411,46
21412,-1
21413,-1
21414,-1
21415,-1
21416,-1
21417,-1
21418,-1
21419,46
21420,-1
21421,-1
21422,-1
21423,46
21424,-1
21425,31
21426,46
21427,46
21428,46
21429,46
21430,-1
21431,45
21432,46
21433,-1
21434,46
21435,-1
21436,46
21437,-1
21438,46
21439,46
21440,46
21441,46
21442,46
21443,-1
21444,-1
21445,46
21446,46
21447,-1
21448,46
21449,-1
21450,46
21451,11
21452,-1
21453,46
21454,-1
21455,46
21456,-1
21457,-1
21458,46
21459,-1
21460,-1
21461,-1
21462,-1
21463,46
21464,46
21465,-1
21466,-1
21467,46
21468,-1
21469,-1
21470,-1
21471,-1
21472,46
21473,-1
21474,-1
21475,46
21476,-1
21477,-1
21478,-1
21479,-1
21480,-1
21481,-1
21482,-1
21483,46
21484,-1
21485,27
21486,-1
21487,4
21488,-1
21489,-1
21490,46
21491,-1
21492,23
21493,46
21494,31
21495,46
21496,-1
21497,0
21498,-1
21499,29
21500,46
21501,46
21502,31
21503,46
21504,-1
21505,-1
21506,46
21507,46
21508,46
21509,46
21510,46
21511,-1
21512,46
21513,-1
21514,-1
21515,46
21516,-1
21517,46
21518,46
21519,-1
21520,27
21521,46
21522,-1
21523,-1
21524,-1
21525,-1
21526,-1
21527,46
21528,-1
21529,-1
21530,-1
21531,46
21532,46
21533,0
21534,46
21535,46
21536,-1
21537,-1
21538,-1
21539,46
21540,-1
21541,-1
21542,46
21543,-1
21544,46
21545,46
21546,46
21547,46
21548,47
21549,-1
21550,43
21551,46
21552,46
21553,46
21554,46
21555,-1
21556,46
21557,-1
21558,-1
21559,46
21560,-1
21561,-1
21562,-1
21563,46
21564,-1
21565,-1
21566,-1
21567,46
21568,23
21569,-1
21570,-1
21571,-1
21572,46
21573,-1
21574,-1
21575,-1
21576,-1
21577,-1
21578,-1
21579,-1
21580,46
21581,-1
21582,-1
21583,-1
21584,46
21585,-1
21586,46
21587,-1
21588,46
21589,46
21590,46
21591,-1
21592,46
21593,-1
21594,-1
21595,-1
21596,19
21597,46
21598,46
21599,-1
21600,-1
21601,-1
21602,-1
21603,-1
21604,46
21605,-1
21606,46
21607,40
21608,46
21609,46
21610,-1
21611,-1
21612,-1
21613,46
21614,-1
21615,46
21616,-1
21617,46
21618,-1
21619,-1
21620,46
21621,-1
21622,-1
21623,46
21624,46
21625,-1
21626,46
21627,46
21628,-1
21629,-1
21630,46
21631,46
21632,46
21633,46
21634,46
21635,5
21636,-1
21637,46
21638,-1
21639,35
21640,-1
21641,29
21642,-1
21643,46
21644,46
21645,46
21646,-1
21647,46
21648,42
21649,-1
21650,46
21651,46
21652,46
21653,46
21654,40
21655,46
21656,46
21657,-1
21658,46
21659,-1
21660,46
21661,46
21662,-1
21663,-1
21664,46
21665,46
21666,46
21667,-1
21668,31
21669,-1
21670,-1
21671,46
21672,46
21673,46
21674,46
21675,46
21676,-1
21677,-1
21678,-1
21679,-1
21680,46
21681,-1
21682,-1
21683,46
21684,-1
21685,0
21686,-1
21687,-1
21688,46
21689,46
21690,46
21691,46
21692,-1
21693,46
21694,46
21695,46
21696,10
21697,3
21698,46
21699,-1
21700,46
21701,46
21702,-1
21703,-1
21704,-1
21705,46
21706,46
21707,-1
21708,46
21709,-1
21710,-1
21711,46
21712,46
21713,-1
21714,17
21715,-1
21716,-1
21717,46
21718,46
21719,-1
21720,46
21721,3
21722,46
21723,46
21724,46
21725,-1
21726,46
21727,0
21728,46
21729,46
21730,46
21731,-1
21732,46
21733,-1
21734,-1
21735,46
21736,-1
21737,-1
21738,-1
21739,-1
21740,-1
21741,46
21742,46
21743,-1
21744,46
21745,-1
21746,46
21747,-1
21748,46
21749,-1
21750,46
21751,-1
21752,46
21753,-1
21754,-1
21755,26
21756,46
21757,-1
21758,46
21759,-1
21760,46
21761,46
21762,-1
21763,-1
21764,46
21765,-1
21766,46
21767,-1
21768,-1
21769,-1
21770,-1
21771,46
21772,-1
21773,46
21774,46
21775,-1
21776,-1
21777,46
21778,-1
21779,-1
21780,46
21781,-1
21782,-1
21783,46
21784,46
21785,-1
21786,-1
21787,-1
21788,46
21789,-1
21790,46
21791,-1
21792,46
21793,26
21794,-1
21795,46
21796,46
21797,46
21798,46
21799,-1
21800,-1
21801,-1
21802,-1
21803,-1
21804,46
21805,-1
21806,-1
21807,-1
21808,46
21809,-1
21810,46
21811,46
21812,46
21813,-1
21814,46
21815,-1
21816,-1
21817,-1
21818,-1
21819,46
21820,-1
21821,46
21822,20
21823,-1
21824,46
21825,-1
21826,-1
21827,43
21828,22
21829,-1
21830,46
21831,16
21832,-1
21833,46
21834,46
21835,-1
21836,46
21837,46
21838,-1
21839,-1
21840,12
21841,-1
21842,-1
21843,-1
21844,-1
21845,-1
21846,-1
21847,-1
21848,-1
21849,29
21850,17
21851,15
21852,46
21853,-1
21854,-1
21855,33
21856,-1
21857,46
21858,46
21859,-1
21860,46
21861,46
21862,46
21863,46
21864,20
21865,30
21866,46
21867,46
21868,46
21869,-1
21870,1
21871,-1
21872,-1
21873,-1
21874,46
21875,-1
21876,46
21877,46
21878,46
21879,40
21880,-1
21881,46
21882,-1
21883,46
21884,46
21885,-1
21886,-1
21887,46
21888,0
21889,-1
21890,46
21891,-1
21892,46
21893,44
21894,-1
21895,46
21896,-1
21897,46
21898,46
21899,-1
21900,46
21901,-1
21902,46
21903,-1
21904,-1
21905,-1
21906,-1
21907,-1
21908,-1
21909,46
21910,-1
21911,46
21912,46
21913,46
21914,46
21915,46
21916,-1
21917,0
21918,-1
21919,46
21920,46
21921,46
21922,46
21923,46
21924,-1
21925,46
21926,-1
21927,-1
21928,-1
21929,-1
21930,-1
21931,46
21932,46
21933,-1
21934,46
21935,46
21936,46
21937,-1
21938,46
21939,-1
21940,46
21941,44
21942,-1
21943,-1
21944,46
21945,33
21946,46
21947,-1
21948,-1
21949,-1
21950,-1
21951,-1
21952,46
21953,-1
21954,46
21955,46
21956,-1
21957,-1
21958,17
21959,-1
21960,46
21961,46
21962,-1
21963,46
21964,46
21965,-1
21966,-1
21967,-1
21968,-1
21969,-1
21970,-1
21971,-1
21972,46
21973,-1
21974,-1
21975,-1
21976,46
21977,46
21978,-1
21979,46
21980,46
21981,46
21982,46
21983,-1
21984,-1
21985,-1
21986,-1
21987,-1
21988,45
21989,-1
21990,46
21991,46
21992,46
21993,46
21994,-1
21995,-1
21996,-1
21997,46
21998,-1
21999,17
22000,46
22001,46
22002,46
22003,46
22004,46
22005,-1
22006,-1
22007,-1
22008,46
22009,15
22010,-1
22011,-1
22012,46
22013,-1
22014,46
22015,-1
22016,46
22017,46
22018,46
22019,46
22020,46
22021,46
22022,46
22023,-1
22024,46
22025,-1
22026,29
22027,-1
22028,46
22029,-1
22030,46
22031,-1
22032,46
22033,-1
22034,-1
22035,-1
22036,-1
22037,-1
22038,11
22039,46
22040,46
22041,-1
22042,46
22043,-1
22044,46
22045,29
22046,-1
22047,46
22048,46
22049,35
22050,17
22051,46
22052,40
22053,46
22054,-1
22055,46
22056,46
22057,-1
22058,-1
22059,46
22060,46
22061,46
22062,46
22063,46
22064,46
22065,46
22066,46
22067,-1
22068,46
22069,-1
22070,-1
22071,46
22072,46
22073,46
22074,26
22075,-1
22076,-1
22077,46
22078,0
22079,-1
22080,46
22081,-1
22082,-1
22083,-1
22084,-1
22085,28
22086,-1
22087,-1
22088,-1
22089,41
22090,-1
22091,-1
22092,46
22093,-1
22094,-1
22095,-1
22096,46
22097,46
22098,46
22099,46
22100,46
22101,46
22102,-1
22103,46
22104,46
22105,46
22106,46
22107,46
22108,-1
22109,46
22110,31
22111,-1
22112,22
22113,46
22114,46
22115,46
22116,-1
22117,46
22118,-1
22119,46
22120,-1
22121,-1
22122,-1
22123,-1
22124,46
22125,-1
22126,14
22127,-1
22128,-1
22129,4
22130,27
22131,46
22132,-1
22133,46
22134,-1
22135,-1
22136,1
22137,46
22138,-1
22139,46
22140,46
22141,29
22142,46
22143,46
22144,-1
22145,-1
22146,-1
22147,46
22148,-1
22149,46
22150,46
22151,-1
22152,-1
22153,-1
22154,-1
22155,46
22156,46
22157,-1
22158,46
22159,46
22160,-1
22161,46
22162,46
22163,46
22164,-1
22165,43
22166,46
22167,-1
22168,46
22169,-1
22170,46
22171,46
22172,-1
22173,46
22174,46
22175,-1
22176,46
22177,46
22178,46
22179,46
22180,-1
22181,46
22182,46
22183,-1
22184,-1
22185,-1
22186,46
22187,46
22188,-1
22189,46
22190,-1
22191,-1
22192,46
22193,46
22194,46
22195,46
22196,46
22197,-1
22198,46
22199,46
22200,46
22201,-1
22202,-1
22203,-1
22204,46
22205,3
22206,46
22207,42
22208,3
22209,46
22210,-1
22211,46
22212,46
22213,46
22214,46
22215,46
22216,-1
22217,-1
22218,-1
22219,46
22220,46
22221,-1
22222,-1
22223,-1
22224,-1
22225,-1
22226,-1
22227,46
22228,46
22229,-1
22230,46
22231,-1
22232,46
22233,-1
22234,-1
22235,-1
22236,46
22237,-1
22238,46
22239,46
22240,46
22241,-1
22242,-1
22243,46
22244,46
22245,-1
22246,-1
22247,46
22248,-1
22249,46
22250,43
22251,-1
22252,-1
22253,46
22254,-1
22255,46
22256,46
22257,46
22258,-1
22259,-1
22260,46
22261,46
22262,46
22263,46
22264,46
22265,-1
22266,46
22267,46
22268,7
22269,-1
22270,46
22271,-1
22272,-1
22273,-1
22274,46
22275,46
22276,46
22277,46
22278,46
22279,46
22280,46
22281,-1
22282,46
22283,-1
22284,46
22285,-1
22286,-1
22287,0
22288,-1
22289,46
22290,46
22291,-1
22292,-1
22293,-1
22294,-1
22295,-1
22296,-1
22297,46
22298,46
22299,-1
22300,-1
22301,-1
22302,-1
22303,-1
22304,-1
22305,46
22306,40
22307,46
22308,46
22309,7
22310,46
22311,-1
22312,46
22313,46
22314,46
22315,-1
22316,46
22317,-1
22318,-1
22319,46
22320,5
22321,-1
