user_id,menu_id
19254,4771
19254,6394
19254,5216
19254,10286
19254,7988
19254,870
19254,13124
19254,3899
19254,8189
19254,7960
4560,11549
4560,4856
4560,3895
1506,13138
1506,12936
1506,3891
1506,1394
1506,8043
1506,7949
1506,10050
64742,7114
64742,5220
64742,3632
64742,6546
43415,13388
43415,3008
43415,12877
43415,9896
43415,10787
43415,11782
43415,1915
43415,3144
43415,744
19300,8928
62553,837
57590,8499
57590,10835
57590,1321
32826,6031
32826,4194
32826,2297
46563,2652
46563,6921
46563,2801
46563,69
46563,9203
46563,235
46563,13380
46563,252
46563,8075
46563,4216
499,9099
499,1824
499,7995
499,864
499,12997
499,3104
499,11795
499,9692
13930,8307
13930,3802
13930,10939
13930,12649
13930,4474
13930,2100
13930,4959
13930,6821
13930,5092
13930,5116
32021,3059
90787,2961
90787,12512
95595,10063
95595,8917
95595,5450
95595,591
95595,9191
81366,12579
81366,10550
81366,6196
81366,5195
81366,3053
81366,3146
62548,2807
62548,8485
62548,6281
62548,3415
62548,108
52155,5453
52155,8506
52155,8455
96367,1288
96367,8922
96367,10078
96367,7033
72056,6695
72056,2771
72056,1250
72056,6999
72056,8214
72056,5967
72056,10714
72056,6141
20493,5470
20493,9217
20493,785
20493,6263
20493,1427
20493,3313
20493,12136
20493,9799
20493,10077
20493,809
11156,11567
73324,514
73324,5559
73324,4943
73324,12154
73324,10048
73324,13380
73324,4665
73324,11945
73324,9479
23570,9468
23570,71
23570,5489
23570,7884
23570,8777
23570,6235
23570,6989
23570,10512
23570,12758
82484,8916
82484,5994
82484,10757
82484,11147
82484,6631
62010,3900
62010,2235
62010,9438
62010,5335
62010,10009
62010,2036
62010,5433
30717,10525
30717,10605
30717,4246
30717,1726
30717,2700
30717,6591
30717,8313
30717,12259
30717,1998
56717,4301
56717,4314
85288,672
85288,7839
85288,2355
85288,9984
85288,2088
85288,2650
46730,11844
46730,6942
46730,8082
46730,11011
46730,525
46730,8743
46730,6691
46730,6485
46730,3557
80528,8666
1913,7517
1913,3923
1913,12358
1913,4058
1913,170
12271,11153
12271,7647
40402,12818
44152,4642
44152,8048
22423,12128
22423,1747
22423,2621
22423,4949
22423,10107
22423,7170
22423,3151
54649,3208
25621,6249
85429,8093
85429,6299
85429,10572
4138,7544
4138,8085
29984,960
29984,596
29984,10073
29984,6305
29984,10417
29984,13359
29984,4853
29984,7889
29984,12902
29984,7374
2438,10402
2438,10963
2438,10704
2141,3561
2141,6821
2141,8813
2141,9792
2141,13168
2141,12189
2141,8174
2141,6148
97151,6097
97151,3394
97151,13381
96758,2624
96758,1670
96758,9921
70403,7537
70403,8513
70403,6314
70403,6204
70403,1681
70403,2728
70403,7877
45477,7405
45477,10875
45477,10857
45477,3285
84872,577
84872,5942
84872,8132
84872,8320
84872,9970
3261,12266
3261,13092
3261,9286
3261,11747
3261,10616
38070,8599
38070,1988
38070,2576
38070,3263
38070,715
38070,4382
38070,5116
38070,6355
38070,9970
38070,2231
50356,10016
50356,8968
50356,12059
50356,1136
50356,4957
50356,3813
50356,9027
50356,252
60458,12743
60458,2727
60458,8604
60458,9696
60458,13230
60458,8808
58273,7146
58273,4431
58273,383
86745,11618
86745,11234
86745,2774
45243,10906
45243,13141
45243,3155
2258,7027
2258,10115
2258,9196
2258,5004
2258,4358
2258,11078
56351,1394
56351,11279
56351,3285
56351,2094
56351,2667
17138,6618
17138,12998
17138,8241
17138,594
17138,4348
17138,7732
17138,4125
43672,6679
43672,3555
43672,684
43672,8657
43672,13285
43672,12412
43672,10030
43672,11611
43672,4251
88627,11153
88627,2711
88627,8280
88627,7184
88627,9497
88627,4825
88627,4884
88627,5480
88627,10634
88627,6369
90890,10426
87007,8998
87007,74
87007,941
87007,6681
87007,3330
87007,10571
58898,4887
76719,2056
5225,9531
5225,11092
5225,7228
5225,12757
5225,6569
5225,11559
5225,2157
5225,1281
5225,8483
49095,8534
49095,6500
49095,3264
49095,9800
67924,1790
67924,3044
66876,4407
66876,13322
66876,12077
66876,4325
94472,1468
94472,3683
94472,8982
94472,8326
94472,10141
94472,11900
94472,9963
21720,11572
21720,11955
21720,11774
21720,11725
21720,3537
21720,3973
19369,510
19369,11855
19369,11652
19369,850
19369,12256
60539,11828
60539,11989
60539,6298
60539,352
60539,5964
60539,7834
1673,5452
1673,6414
1673,7854
1673,2983
1673,977
1673,5469
1673,8587
1673,10490
1673,10302
96772,9778
96772,12870
96772,12230
96772,10839
96772,3304
96772,3799
84274,12030
84274,6649
84274,5900
84274,13088
84274,3656
79276,11483
79276,11634
79276,3834
79276,12573
79276,6533
79276,5054
79276,4166
79276,12619
35376,681
35376,11518
35376,2013
35376,7830
35376,9945
94932,11261
94932,6377
35434,13137
35434,4089
35434,7155
41422,5833
41422,6270
41422,2003
47667,12063
47667,9382
47667,12219
47667,11145
47667,12302
47667,2581
92939,9599
92939,9618
92939,3054
92939,3683
92939,907
92939,5937
92939,7018
92939,9461
92939,11827
73767,11081
73767,12274
73767,3599
73767,2789
73767,6535
45170,8742
45170,11517
45170,4036
6138,671
6138,10418
6138,8046
6138,9959
6138,3248
6138,7016
6138,9406
6138,1801
6138,10512
42663,10822
42663,8818
42663,1560
42663,12493
42663,12561
42663,12053
42663,1430
42663,4299
27379,6379
9041,1726
9041,6695
30576,10684
30576,8937
30576,7703
66921,4157
66921,10546
66921,6570
66921,12688
66921,5446
66921,1457
11645,2515
11645,9705
11645,11678
11645,10509
11645,12132
11645,6921
11645,11820
2740,13045
2740,5199
2740,13024
2740,11189
2740,11654
2740,1494
2740,2974
2740,6397
2740,5136
34154,1593
34154,6126
34154,4801
34154,12246
34154,4191
34154,11933
34154,1725
34154,2556
77734,12980
77734,9973
77734,9333
77734,10030
65349,6610
65349,899
65349,11312
65349,5399
65349,7432
65349,578
65349,6012
65349,10090
65349,12220
65349,1402
53105,10270
53105,6506
53105,11355
12139,7764
12139,9381
12139,13372
12139,9147
12139,10729
12139,8052
12139,12388
39395,10451
39395,6301
39395,8782
39395,9548
39395,348
39395,666
39395,8427
39395,11330
91041,6472
23674,2930
23674,7664
23674,2936
23674,2703
23674,4855
23674,8509
23674,2263
89161,3304
89161,2345
89161,5204
59707,5027
61952,383
61952,7776
61952,5240
61952,3643
61952,11841
61952,10108
61952,2951
31148,13379
31148,1510
31148,12144
31148,1161
31148,7733
31148,12751
31148,12355
31148,11498
16037,7327
16037,383
16037,10013
16037,4545
16037,8266
16037,4583
16037,1751
16037,4133
16037,5863
16037,10319
28350,12144
28350,13265
28350,10744
28350,8804
28350,12504
28350,7660
28350,754
28350,11254
28350,11181
29362,10876
29362,5960
29362,5137
29362,5564
1576,6372
1576,689
1576,7930
1576,2250
1576,7724
1576,12112
1576,619
71932,3981
71932,11884
59724,7333
59724,6347
59724,13000
59724,2205
59724,9928
59724,1001
59724,11871
59724,10998
21764,6348
21764,9794
21764,12201
73676,9093
73676,1996
73676,8395
73676,12437
73676,12495
73676,9327
73676,10753
57529,11870
57529,4245
57529,13242
57529,457
57529,4465
57529,7195
57529,3144
8023,7576
8023,5324
8023,1611
8023,4274
403,7839
403,238
403,7999
403,9515
91603,4995
91603,12284
91603,8516
91603,12724
91603,2055
91603,1989
91603,7300
91603,6042
10048,3060
10048,4314
10048,8794
10048,2410
10048,947
10048,8334
10048,4119
10048,3622
10048,3503
10048,9002
37112,7749
37112,544
37112,3300
37112,8574
37112,5571
37112,1003
37112,6280
22152,12879
22152,3575
22152,12414
22152,2028
22152,10667
22152,7638
24173,10462
24173,4263
24173,12339
24173,6373
24173,8575
24173,2742
24173,958
24173,3915
24173,10317
24173,12476
9292,7991
9292,11793
9292,2821
9292,11259
9292,13394
9292,10123
9292,7788
9292,3854
9292,6426
21182,10252
4912,10953
4912,3237
4912,13120
4912,3907
51777,6567
51777,2790
51777,2723
51777,4050
21291,5427
21291,6467
21291,9463
14640,4010
14640,12269
14640,2182
14640,5728
14640,5866
14640,6659
14640,4529
14640,9141
14640,497
14640,1713
72090,5918
72090,4638
72090,432
72090,8391
99303,10431
99303,7666
99303,1748
99303,2711
99303,11486
99303,9747
99303,9117
50648,1364
50648,919
50648,2959
50648,766
50648,4106
50648,7529
50648,936
55791,3379
55791,8490
55791,4035
55791,332
55791,12648
55791,12839
55791,5591
55791,3852
55791,7925
55791,120
74659,6733
74659,5937
74659,4410
74659,7016
14768,12781
14768,3674
14768,11409
14768,7127
14768,8430
12979,6455
12979,12307
12979,2775
12979,2765
36243,6357
36243,10404
36243,8569
36243,11592
36243,4415
36243,10982
36243,6737
36243,7059
36243,2085
96448,597
6495,488
6495,12250
6495,6099
6495,6891
6495,3638
6495,11733
6495,2288
6495,13264
6495,13349
6495,7325
92551,9890
92551,9946
92551,3057
92551,3198
92551,4822
92551,6566
78015,12856
78015,11128
78903,11973
78903,1581
78903,6105
78903,3728
78903,4758
78903,13016
78903,7866
84096,5567
84096,11202
78435,8131
78435,7478
78435,2018
78435,9533
78435,6530
78435,1808
78435,9692
78435,77
70198,7422
70198,9923
70198,4783
89621,5372
26586,2542
26586,2741
90303,3972
90303,13068
90303,11185
90303,6198
90303,1933
90303,3923
90303,12680
90303,4893
90303,4406
90303,3231
54952,2538
54952,2079
54952,2249
54952,5229
54952,117
54952,6493
25182,7048
25182,1101
25182,1481
25182,10156
31430,6363
31430,6880
31430,7980
31430,8089
31430,12879
31430,12938
31430,2045
31430,2303
31430,684
31430,9165
55725,9276
55725,6434
55725,4197
55725,2333
55725,12342
55725,7059
55725,12382
55725,1505
44399,9622
44399,140
44399,8755
44399,10789
40164,3689
40164,6270
40164,11152
40164,6039
40164,11894
40164,174
40164,12297
40164,6005
40164,1184
6413,12238
6413,8598
6413,1085
6413,12245
6413,9240
6413,5515
6413,3888
6413,7659
6413,7117
37007,5606
37007,3731
37007,2353
37007,1663
37007,11660
37007,11709
37007,11963
37007,6744
37007,9248
25859,7853
13039,10858
13039,4052
13039,5909
13039,12106
13039,5493
13039,4591
13039,3950
13039,2208
13039,4027
13039,6321
20091,1301
20091,6493
20091,696
20091,2881
20091,2747
8785,10626
8785,12284
8785,11898
8785,3514
8785,568
8785,2506
8785,2814
8785,10278
8785,5435
97871,190
17146,10215
17146,11203
17146,1661
17146,6395
69469,4452
69469,12942
69469,13255
69469,5515
69469,11730
69469,12499
69469,3599
69469,10414
69469,6167
34992,9444
34992,12494
34992,11299
34992,12378
34992,256
28160,11291
65874,7492
65874,523
65874,12439
65874,9833
65874,10561
65874,4714
42727,10313
42727,839
15907,8448
15907,10097
15907,277
15907,11044
15907,10104
15907,9487
15907,915
15907,6465
15520,8156
15520,5606
15520,2240
15520,12096
15520,5247
15520,3316
25432,8374
25432,6254
25432,1795
25432,1335
25432,1908
42872,9062
42872,2236
42872,2034
42872,170
52548,12998
13976,12768
13976,10091
13976,852
13976,9267
13976,13350
13976,9107
13976,6610
13976,11914
44244,4330
44244,2003
44244,13308
44244,4235
44244,9800
44244,8455
44244,5894
44244,4959
24817,2294
24817,2180
24817,6152
24817,10153
24817,8961
24817,9378
24817,6517
24817,7817
24817,3161
24817,7680
6553,4354
56827,11502
56827,8320
56827,9891
69402,1731
69402,7281
69402,9756
69402,9359
69402,6483
69402,219
69402,10731
69402,6440
69402,2994
96357,8214
96357,1793
96357,12588
96357,4375
96357,12350
96357,12171
96357,10661
86492,11634
86492,10490
86492,524
86492,1142
86492,10040
86492,7485
86492,3204
86492,7425
86492,9377
11906,2376
11906,5479
11906,8744
11906,11146
11906,110
11906,10730
11906,180
60485,11061
60485,4732
60485,8026
63958,11942
96629,3400
96629,9060
96629,6252
96629,8099
96629,8918
96629,9778
96629,2811
96629,6679
96629,4134
99695,11471
99695,9334
99695,10591
99695,2630
99695,13396
99695,6394
99695,3367
697,11626
697,8299
27089,552
27089,5025
27089,137
27089,10063
27089,9980
57121,6206
57121,834
57121,8698
57121,9863
57121,10398
57121,6871
57121,10507
57121,10974
96340,8426
96340,745
96340,9366
96340,12411
49708,7834
49708,7521
49708,5301
82228,5650
82228,1087
82228,4202
82228,1829
82228,6325
82228,2239
82228,9359
82228,3941
82228,1709
77224,7483
77224,2068
39405,13070
39405,9851
39405,9774
39405,5740
39405,7600
39405,2925
39405,7973
39405,10033
39405,8064
39405,9861
64,6857
64,6257
64,12747
64,8258
64,10901
34160,608
34160,7541
871,7011
871,4330
871,387
871,538
871,12872
87596,12003
87596,2842
65007,4753
65007,3513
65007,3379
65007,6502
65007,6939
65007,9275
65007,5208
65007,5024
65007,3792
6023,7947
62603,13179
62603,5278
62603,3983
62603,7654
62603,5581
62603,357
89256,13202
89256,9364
89256,1695
89256,7887
89256,11528
89256,10196
89256,3255
89256,11804
89256,12964
75989,5691
75989,9295
34162,3912
34162,7806
34162,369
34162,10306
34162,8290
34162,10966
34162,10940
34162,6963
43393,7654
43393,13230
43393,8493
43393,11014
43393,5424
43393,10713
43393,13290
43393,13325
43393,3288
43393,810
18920,9151
18920,4213
18920,2759
18920,6566
18920,3991
18920,2094
18920,157
62996,4108
62996,13367
14500,2723
14500,3488
40316,5923
40316,11517
24970,11677
24970,954
13001,3625
13001,2854
13001,2536
13001,6084
13001,7276
13001,2806
13001,1380
27557,11085
50751,3994
50751,12758
50751,9114
50751,9116
9475,2461
9475,10631
16706,11255
16706,11595
16706,3314
16706,8780
16706,5109
16706,4989
16706,898
16706,12935
73117,9681
78503,5142
78503,12277
78503,3168
8191,2838
8191,3975
8191,4805
8191,7779
8191,312
44320,5838
44320,11675
44320,10869
44320,12629
44320,4591
44320,2032
44320,9936
22550,5559
22550,3460
22550,10054
22550,12282
22550,4645
22550,6092
22550,11916
22550,9674
22550,3985
29926,4645
29926,8307
29926,11127
29926,4149
29926,10049
29926,7980
29926,10365
29926,2809
29926,7837
29069,9469
29069,3722
29069,9018
29069,7114
29069,2730
29069,1981
29069,1140
29069,3393
29069,3758
88554,2311
88554,6594
88554,9624
88554,5283
88554,5133
88554,8331
88554,12321
73547,5502
32323,2592
32323,9640
60983,1700
60983,3279
60983,2060
60983,8021
80938,3047
80938,12170
80938,6281
80938,9090
80938,6540
80938,5297
80938,12204
80938,3583
80938,939
92507,10835
92507,8010
92507,8243
92507,2099
92507,3762
92507,9288
92507,10309
92507,8427
98854,6458
98854,11655
98854,330
98854,9457
98854,8475
67625,2771
67625,1119
67625,5131
67625,1917
55124,4394
55124,839
55124,8502
55124,576
55124,11353
61492,5665
61492,6344
61492,6800
61492,8296
61492,1730
61492,1974
61492,5637
61492,4284
51497,7876
51497,842
51497,12958
29935,12692
29935,1070
29935,12392
29935,3180
29935,8378
29935,6360
29935,11146
22227,6008
22227,2621
22227,4332
22227,6026
91173,7289
91173,4906
91173,7782
91173,6777
23663,4918
23663,4271
57224,8008
57224,963
57224,6554
57224,11747
57224,3024
8566,2564
8566,8809
8566,5158
8566,424
24686,5783
24686,2522
24686,4227
79389,12000
79389,11301
79389,6112
79389,13321
79389,9109
79389,6867
79389,1256
83806,5175
83806,1584
83425,7192
83425,595
83425,1564
83425,10358
83425,6414
46782,2874
46782,11879
54416,12345
54416,2665
54416,10078
54416,6547
54416,10113
28302,3307
28302,5691
28302,761
28302,4659
28302,6599
50401,1479
50401,4499
50401,11129
8123,5555
8123,11786
8123,4950
8123,6189
8123,4971
5944,5226
5944,7489
98779,6047
98779,8542
98779,7748
98779,3666
98779,9658
98779,3557
19246,2686
19246,1215
19246,5584
22606,4078
22606,9713
22606,7524
22606,13216
22606,4112
80417,4409
80417,5417
80417,4271
80417,11090
80417,4681
80417,8273
80417,7073
80417,5889
80417,10186
51554,11096
51554,3868
51554,11685
51554,4056
51554,9961
51554,7567
51554,8630
51554,843
31483,8100
31483,5085
31483,6085
31483,8800
31483,1572
31483,2858
31483,3447
31483,7055
31483,8543
31483,10741
16681,1235
16681,5092
16681,9448
16681,8828
16681,10690
16681,10619
47936,7274
47936,4633
47936,4687
42873,2004
42873,7802
42873,5145
60059,10824
60059,2300
60059,963
60059,4940
60059,13314
66431,8449
66431,3727
86017,5759
86017,8036
5170,7110
5170,3314
5170,11161
5170,1162
42542,5409
42542,4328
42542,12477
42542,2066
42542,6933
42542,1041
42542,1797
42542,2175
42542,11670
42542,4070
93308,3074
93308,1801
86558,5243
86558,8285
86558,4674
17805,11082
17805,5951
17805,5370
17805,8157
17805,4527
17805,8710
51108,5712
51108,30
51108,2915
51108,5313
51108,2713
51108,4131
51108,13123
51108,7648
26124,3354
26124,12140
26124,7657
26124,8028
26124,7272
12740,4205
12740,10470
12740,3332
12740,199
12740,11677
12740,1070
12740,5384
12740,1802
17007,7418
17007,327
17007,11765
17007,5959
17007,10193
17007,657
17007,10241
85999,13097
85999,657
49659,5934
37776,1204
37776,3434
37776,5151
31345,858
31345,766
31345,12912
31345,4961
31345,10176
31345,663
31345,1718
54121,214
54121,8589
38660,1111
38660,9911
86296,11688
86296,3126
86296,5623
86296,3518
86296,10509
86296,12868
92422,13209
92422,8258
92422,4598
92422,7075
92422,7862
92422,2194
92422,6642
27183,8377
24980,1168
24980,4804
24980,6844
24980,13152
24980,3935
24980,3582
24980,3762
24980,3855
24980,399
47078,5544
47078,7844
47078,2729
47078,10377
47078,12759
47078,7645
47078,10226
47078,8526
47078,4967
88970,5918
88970,4700
88970,2908
88970,3794
88970,120
88970,11743
88970,5801
88970,11513
88970,12267
60906,7998
9117,9935
9117,4910
9117,9159
9117,6860
61579,1955
61579,1773
37922,11490
37922,1627
47823,9895
47823,12200
47823,11283
47823,11898
47823,4194
47823,6601
47823,3695
47823,2668
47823,11604
47823,7220
75913,10202
75913,1329
75913,11523
75913,6368
75913,8642
75913,10630
75913,10898
75913,6960
75913,1158
75913,13074
77052,10552
77052,13390
77052,6877
77052,6384
77052,1981
77052,304
77052,157
77052,985
84336,1797
84336,175
84336,11308
84336,8473
84336,9080
84336,11530
84336,5267
82083,7381
82083,2232
39622,2139
39622,8603
39622,4390
39622,9646
39622,2151
39622,8672
39622,8031
14574,8658
51023,10975
51023,1771
51023,6595
51023,1920
51023,7299
51023,750
29877,3400
29877,12102
29877,5715
29877,8548
29877,11067
29877,10241
29877,9347
29877,318
29877,5284
93669,10522
93669,11887
93669,11609
93669,3294
93669,12133
55263,11635
55263,9056
55263,10948
40139,7959
40139,7207
40139,313
40139,10903
40139,13290
40139,4812
40139,5141
40139,6312
40139,8400
99927,13020
99927,3628
99927,8293
99927,10977
99927,12508
99927,7456
99927,1582
99927,9669
99927,6832
99927,3486
63004,11304
90095,666
90095,6670
66264,12512
66264,8554
76302,7817
76302,9424
76302,12475
72630,5936
72630,7636
11673,3757
11673,13330
11673,3849
11673,6309
11673,11107
11673,8380
11673,11851
71424,12169
71424,2472
71424,5901
71424,4593
94832,7959
94832,10000
94832,1750
94832,8832
94832,10402
94832,11906
95249,1423
95249,1815
95249,436
95249,6129
95249,1627
95249,11596
95249,3098
95249,8659
16472,13326
16472,1783
16472,11264
16472,5385
16472,8439
19983,2201
19983,2604
19983,371
35577,788
35577,4161
35577,6044
35577,10123
35577,5648
35577,8330
35577,11639
35577,6871
35577,4691
22392,8432
22392,3485
22392,969
22392,11906
22392,2829
22392,3315
22392,6412
22392,6548
22392,11833
22392,1325
56887,206
56887,10468
17857,10087
17857,1564
17857,1324
17857,5188
17857,2834
17857,607
17857,8407
17857,1835
17857,4431
17857,8045
724,4804
724,5015
724,6955
57100,295
57100,8556
57100,1956
57100,2810
57100,9555
57100,2956
57100,12407
57100,8653
54878,10772
54878,10365
54878,404
54878,4516
54878,2007
54878,3406
79740,6776
79740,9972
79740,1499
71528,11955
71528,1329
71528,13026
71528,3378
71528,3974
71528,5625
71528,13303
71528,1916
71528,9719
59803,10837
59803,6207
59803,7848
5936,1450
5936,7947
65372,1391
65372,8565
72624,12720
72624,12880
72624,4750
72624,9178
72624,88
51570,5610
39113,1638
39113,324
39113,10040
39113,8347
39113,1362
99216,11541
99216,2380
99216,11216
99216,6640
99216,8759
99216,12039
99216,12222
71742,11011
71742,2836
71742,7190
71742,10232
71742,7514
25762,10222
51613,11130
51613,7941
51613,372
51613,8444
51613,10263
51613,12262
51613,4995
51613,5957
29295,3206
29295,897
29295,7095
29295,13086
29295,8922
29295,4139
54377,486
54377,7755
54377,5532
54377,2459
54377,1664
54377,8321
54377,12503
24180,1243
24180,11007
10238,1878
10238,4900
10238,11476
10238,1877
10238,672
92027,8051
92027,4928
92027,11334
92027,2774
92027,7859
92027,7221
92027,1268
71807,1477
71807,5100
71807,12985
71807,6615
71807,2329
71807,6655
71807,6974
71807,782
71807,8886
84488,12438
84488,6725
84488,12471
84488,13374
84488,4626
84488,1153
82291,924
82291,9365
82291,10753
81577,3716
81577,6778
81577,5992
71061,5122
71061,3194
71061,12003
71061,8712
71061,11445
71061,4150
29325,2237
84535,11450
84535,39
84535,6249
84535,10918
84535,894
84535,5667
8388,5991
8388,11144
8388,11606
8388,12732
8388,6200
8388,12410
8388,227
17355,9583
17355,2245
17355,6778
17355,316
17355,6706
17355,8666
17355,9728
17355,9169
17355,8504
47116,9729
47116,3485
47116,13347
47116,3703
47116,8608
47116,9519
47116,753
47116,1122
47116,8141
47116,1087
36153,10821
36153,1229
36153,12186
75237,2740
75237,5202
3541,3874
83455,9307
83455,10439
23373,8808
23373,1173
23373,7232
23373,5734
46028,1220
46028,11286
44752,6443
44752,12729
44752,4458
44752,932
44752,10755
44752,11952
44752,10267
44752,12583
77572,9678
92195,5239
92195,2026
92195,12644
92195,12537
92195,10188
92195,2780
92195,2264
92195,13115
92195,10990
67287,5230
67287,2099
67287,7025
67287,12813
67287,12592
67287,7877
67287,6316
67287,9869
24262,8060
24262,5492
24262,2757
24262,11873
24262,1733
32723,10918
32723,6717
32723,10363
32723,5765
32723,4451
32723,10034
32723,13322
99501,6750
99501,7129
99501,12252
99501,9082
99501,3757
99501,1755
99501,12621
99501,5388
99501,1926
99501,1798
30527,756
7659,10738
7659,2245
7659,4453
7659,7601
86126,1080
86126,12988
86126,3181
86126,10933
3792,3831
3792,7770
44477,919
44477,6920
44477,2594
44477,2852
44477,12544
44477,7213
44477,11594
44477,4336
44477,332
44477,11822
36329,3819
36329,7201
36329,8250
36329,9393
784,10141
784,5904
784,4554
784,5097
784,10816
784,10200
784,1438
784,12466
43061,11744
43061,12463
43061,3032
43061,311
43061,9604
43061,3473
43061,2833
43061,4265
43061,8329
69054,12101
69054,5813
69054,10964
69054,6050
69054,6393
69054,7825
69054,669
69054,3999
85589,7394
85589,10436
85589,9338
85589,7573
85589,4186
85589,537
85589,2288
85589,12571
85589,8622
85589,7061
91159,3081
91159,1000
91159,9297
91159,6999
91159,9693
91159,11528
91159,4477
91159,10456
91159,3075
91159,4661
75337,4609
75337,11797
75337,5318
64405,10638
64405,2069
64405,2574
64405,12543
64405,11526
64405,12880
64405,8733
8225,10991
14194,6408
82145,6883
2763,5354
2763,10712
2763,4668
2763,11696
2763,10549
2763,10215
64644,3991
64644,11824
64644,7309
64644,11902
64644,8115
64644,5094
64644,7502
64644,1827
64644,3259
65384,8694
65384,3315
65384,2334
65384,5545
65384,8717
65384,9936
65384,10225
64802,5490
64802,3668
64802,8166
64802,11077
64802,2126
64802,6982
64802,9842
64802,2924
64802,7325
64802,10088
78276,8167
78276,4568
78276,7727
78276,302
78276,179
78276,6897
78276,5048
78276,6374
61213,10023
61213,5261
61213,6460
61213,10362
61213,12293
61213,6728
61213,6941
61213,11620
37633,10823
37633,9852
37633,11517
37633,6768
37633,5835
37633,10532
9055,2747
9055,563
9055,11511
9055,4929
9055,6315
53308,2827
50098,434
53268,11737
53268,9423
53268,5071
53268,12479
53268,9758
53268,7974
53268,4660
53268,2635
53268,8108
53268,8122
76778,7673
95707,6468
10434,367
10434,12806
10434,4669
10434,8646
10434,10574
10434,10993
10434,12659
10434,10663
7935,11062
10446,2719
10446,4742
10446,5734
10446,3180
10446,6913
10446,5853
10446,292
10446,3822
10446,8637
10446,1060
224,9637
224,9730
224,297
71904,7505
71904,8788
91898,1894
91898,13311
91898,6058
91898,3246
91898,12302
51720,8755
51720,5658
51720,5054
51720,3431
51720,3609
51720,11094
51720,10759
51720,456
51720,3861
51720,8093
33638,7874
33638,10879
33638,2976
33638,12327
33638,6923
33638,2478
33638,183
33638,3396
33638,4705
64970,13350
64970,3952
64970,6090
64970,8215
64970,2293
64970,1006
64970,3975
64970,634
64970,1556
11275,1344
11275,61
11275,2567
11275,2663
11275,7745
11275,9962
11275,11169
11275,7354
11275,13399
30136,2482
30136,12440
30136,2693
30136,4999
30136,3865
30136,5752
30136,9406
30448,11133
30448,4536
30448,12316
30448,5254
30448,6253
30448,3901
30448,12810
85551,12620
85551,12686
85551,12216
85551,6279
17336,8059
17336,3116
17336,12950
15527,3791
15527,978
15527,4018
15527,1251
15527,802
75500,9595
75500,8104
75500,4024
75500,4950
75500,8542
75500,7439
75500,8766
75500,4142
75500,9459
75500,2346
98793,9769
98793,12535
76733,2516
13616,9079
13616,6854
13616,2899
13616,786
13616,5014
13616,337
13616,6972
13616,7342
13616,4692
46334,2206
46334,6739
46334,6103
46334,11922
46334,5243
46334,7231
97094,10278
97094,11155
97094,7542
97094,7779
97094,10951
97094,12743
97094,8333
97094,4361
97094,8560
13457,11420
13457,5217
13457,11307
46308,1898
46308,12920
46308,7276
31395,6970
31395,8482
31395,5651
31395,2092
31395,4925
31395,1007
31395,5967
31395,8337
32972,6096
32972,138
32972,10039
32972,10660
32972,1753
32972,5317
32972,46
95299,5539
95299,3847
95299,4382
95299,10357
95299,2211
95299,10286
95299,4027
95299,11485
95299,6383
95299,11146
48653,6032
48653,3377
54359,6477
54359,11501
54359,11813
54359,6474
54359,12732
54359,12073
54359,1540
54359,353
38283,10403
52259,1712
52259,8453
52259,8758
52259,8810
52259,7728
52259,8207
52259,2608
52259,1849
66469,9428
66469,1209
66469,5926
66469,4798
66469,4341
13332,3281
13332,10898
13332,7615
13332,12254
56267,9105
75912,9050
75912,8578
75912,11805
58179,6713
58179,9829
58179,3446
58179,11515
58179,5590
58179,12184
58179,12301
58179,11167
38504,13116
38504,1779
38504,12598
38504,9981
38504,7308
38504,10986
38504,671
36168,4735
36168,11203
36168,4732
36168,5060
36168,9462
36168,4560
36168,9929
87938,10789
87938,2883
87938,1724
87938,13318
87938,11304
87938,4309
87938,11345
23142,4977
23142,10911
23142,7193
56535,10635
56535,4069
56535,12382
56535,6422
56535,5345
56535,5409
56535,8398
46203,3823
70507,3249
70507,1265
70507,1679
70507,1890
70507,6655
70507,8540
70507,10509
70507,4932
22930,6832
22930,9435
22930,10812
22930,13299
22930,7941
45834,11732
45834,8822
45834,11031
45834,6529
45834,7383
45834,9342
45834,11046
98535,11052
98535,1557
98535,6208
1116,2071
1116,11240
1116,13239
1116,151
1116,12042
1116,1252
1116,5137
72656,7224
72656,11748
72656,11833
72656,7647
5900,7671
56319,8980
56319,7502
56319,6735
56319,11076
56319,1900
56319,12546
56319,7095
56319,2621
56319,12318
56319,8385
82632,10389
82632,10245
82632,9960
82632,628
51737,6449
51737,4704
51737,1685
51737,2143
51737,11522
51737,5029
51737,10452
51737,7713
51737,8789
51737,10941
70952,3144
70952,11171
70952,2258
70952,10338
70952,10495
70952,4129
70952,11987
70952,2999
70952,4399
25824,6216
25824,9079
25824,11456
25824,11044
25824,72
25824,11905
25824,5722
25824,45
82831,100
82831,7702
82831,7763
82831,2830
82831,6160
82831,10428
82831,9750
82831,11233
82831,1221
50494,3285
50494,11235
50494,10158
50494,790
50494,5836
50494,4019
50494,4946
32867,7530
32867,8464
32867,6001
32867,12311
32867,13036
32867,494
34612,1901
34612,5604
34612,9185
34612,10215
34612,5828
34612,2508
58871,6532
58871,11732
58871,12090
58871,6328
58871,12114
58871,4734
58871,9260
82631,744
95672,2681
95672,2475
95672,7093
95672,2241
95672,5198
95672,967
